"436531,""asmXPTC_InvokeByIndex Bogus Return Value in WinMobile builds"",""critical""";;
"458917,""Windows CE Cleanup"",""critical""";;
"456931,""TM: GVAR op record methods use wrong object"",""critical""";;
"455605,""TM: Assertion failed: """"need a way to EOT now, since this is trace end"""" with switch(0/0)"",""critical""";;
"455775,""""""Assertion failure: cx->fp->flags & JSFRAME_EVAL"""" with new"",""critical""";;
"456477,""TM: """"Assertion failure: (m != JSVAL_INT) || isInt32(*vp)"""" with (0/0)%(-1)"",""critical""";;
"456540,""TM: """"Assertion failure: (m != JSVAL_INT) || isInt32(*vp)"""" with ((-1) % """""""")"",""critical""";;
"455413,""TM: """"Assertion failure: (m != JSVAL_INT) || isInt32(*vp)"""" with watch, pow"",""critical""";;
"452476,""TM: """"Assertion failure: !cx->runningJittedCode"""" with getter, array comprehension"",""critical""";;
"355569,""XML.prototype.hasOwnProperty is exploitable (CVE-2006-5747)"",""critical""";;
"445818,""Crash in Javascript on N810 (arm)."",""critical""";;
"330037,""Embed Propertypage Remote Compromise (version 2)"",""critical""";;
"226744,""[FIXr]Crash with stylesheet element in xbl binding"",""critical""";;
"65838,""M09 & Trunk crashes [@ morkRowObject::CloseRowObject]"",""critical""";;
"459653,""Hang with DOMAttrModified and removing attributes"",""critical""";;
"455763,""TM: Multiple regressions in v8/* benchmarks."",""critical""";;
"451506,""The return values of PR_Seek64 and PR_Available64 should be checked in  FileImpl::Seek or else file corruption will occur"",""critical""";;
"234169,""Asgard plugin crash - FF10PR1 [@ 0x00000330 |  0x5653784e - PL_DHashTableOperate ]"",""critical""";;
"24411,""[FLOAT] Form is overlapping left floater"",""critical""";;
"26000,""reproducible crash, build id 200013114, NSGetModule() loop?"",""critical""";;
"30090,""M14 exits instantly on this URL."",""critical""";;
"33570,""UMR: CNavDTD::GetTokenizer()"",""critical""";;
"61386,""N601 crash #2 [@ nsHTTPPipelinedRequest::GetCurrentRequest]"",""critical""";;
"17278,""nsMenuDismissalListener Crash when clicking (GKHTML.DLL)"",""critical""";;
"22672,""Quit on unmapped memory exception while loading page"",""critical""";;
"23012,""Segmentation Fault"",""critical""";;
"134724,""nsIOService::~nsIOService => nsIOService::SetOffline Getting service @mozilla.org/observer-service";"1 on shutdown. - M100 N70PR1 [@ nsThreadPool::Shutdown]"",""critical""";
"21918,""CNN Story Causes Crash"",""critical""";;
"36686,""nsMsgValidityManager is incomplete"",""critical""";;
"37463,""Javascript: URLs freeze app"",""critical""";;
"126468,""crash when displaying FTP directory listing"",""critical""";;
"22754,""Deadly GIF causes instant crash."",""critical""";;
"52257,""Crash logging in via basic auth"",""critical""";;
"137742,""Multiple To and CC headers are not sent when using Long email addresses"",""critical""";;
"329385,""Attacker can force mouse drag"",""critical""";;
"402995,""jar: protocol content can use LiveConnect to connect to arbitrary ports on localhost"",""critical""";;
"457543,""FireFox Crashed , Unhandle User Interface Dispatcher Events"",""critical""";;
"165266,""Pasting unicode into gecko prepends ? on 10.2"",""critical""";;
"459185,""Assertion failure: pn->pn_arity == PN_BINARY"",""critical""";;
"458076,""TM: """"Assertion failed: !lhs->isQuad() && !rhs->isQuad()"""" with """"true == 0"""""",""critical""";;
"457778,""TM: """"Assertion failed: cond->isCond()"""" with """"if(undefined < false)"""""",""critical""";;
"460096,""firefox crashes when playing simple <video> on Fedora 8"",""critical""";;
"454498,""Crash [@ nsOggDecoder::HandleVideoData(int, OggPlayVideoData*) ] with Ogg Theora video"",""critical""";;
"455500,""Enormous memory usage with fieldset, legend, audio and DOMAttrModified event listener"",""critical""";;
"452703,""TM: """"Assertion failed: rmask(rr)&FpRegs"""""",""critical""";;
"455598,""nsICookieManager2.cookieExists incorrectly assumes a nsCookie param"",""critical""";;
"141606,""tags applied (IMAP) when offline not available after going online"",""critical""";;
"424097,""Crash when running runtests.py --a11y, and having JAWS running at the same time."",""critical""";;
"463087,""test_bug428427.js and test_nsIMsgFolderListenerLocal.js crash"",""critical""";;
"344892,""<svg:text stroke-width=""""50%""""> causes crash [@ nsSVGUtils::CoordToFloat]"",""critical""";;
"453049,""TM: """"Assertion failure: (*m != JSVAL_INT) || isInt32(*vp)"""" with negative zero as property"",""critical""";;
"452884,""TM: """"Assertion failure: (*m != JSVAL_INT) || isInt32(*vp)"""" with switch"",""critical""";;
"452170,""TM: """"Assertion failure: (*m != JSVAL_INT) || isInt32(*vp)"""" with negative zero"",""critical""";;
"459628,""TM: """"Assertion failure: JSVAL_IS_VOID(STOBJ_GET_SLOT(obj, map->freeslot))"""" with new Date"",""critical""";;
"461723,""TM: """"Assertion failure: (m != JSVAL_INT) || isInt32(*vp)"""" with """"(0 + void 0) && 0"""""",""critical""";;
"462292,""""""Assertion failure: pn->pn_op == JSOP_CALL || pn->pn_op == JSOP_EVAL"""" with apply as LHS"",""critical""";;
"461235,""""""Assertion failure: pos == GET_UINT16(pc)"""" decompiling function with array comprehension"",""critical""";;
"462282,""TM: """"Assertion failure: !ti->stackTypeMap.matches(ti_other->stackTypeMap)"""" #3"",""critical""";;
"462388,""TM: """"Assertion failure: JSVAL_TAG(v) == JSVAL_STRING"""" with loop in type-unstable loop"",""critical""";;
"462407,""TM: """"Assertion failure: !ti->stackTypeMap.matches(ti_other->stackTypeMap)"""" #4"",""critical""";;
"452385,""Bookmark This Page panel hangs Firefox when -moz-border-radius is used"",""critical""";;
"418915,""Plugin print rendering window's coordinates clipping and unit conversion issues"",""critical""";;
"270392,""[FIX]Firefox hangs on a page that contains thousands of float:left images"",""critical""";;
"441995,""crash in cairo_surface_set_device_offset () from /usr/lib/libcairo.so.2"",""critical""";;
"462293,""Crash on fork after Softoken is dlClose'd on some Unix platforms in NSS 3.12"",""critical""";;
"465805,""Crash in shredder during body search"",""critical""";;
"462228,""Need code to patch trace-JITed code (all trees) to force loop exits"",""critical""";;
"443528,""""""ASSERTION: running past end"""" with -moz-column, pre-wrap, inline-block"",""critical""";;
"457375,""""""ASSERTION: comparing iterators over different lists"""" with -moz-column, null character, height"",""critical""";;
"200774,""[FIX]CSS2 fixed div, multiple physical pages, Print Preview crashes Moz"",""critical""";;
"430506,""Firefox crash on Exit when the Adblock Plus Pref Window is open"",""critical""";;
"368989,""Value of nsIEffectiveTLDService.getEffectiveTLDLength meaningless in JavaScript"",""critical""";;
"373249,""libpng v1.2.12 contains security bug"",""critical""";;
"457130,""TM: regexp lastIndex property not traced correctly"",""critical""";;
"443284,""Firefox 3 crashes when trying to login to an ActivIdentity/ActivClient smartcard using acpkcs211.dll"",""critical""";;
"462879,""""""Assertion failure: UPVAR_FRAME_SKIP(uva->vector[i]) == 1"""" with nested eval"",""critical""";;
"465249,""TM: """"Assertion failure: (m != JSVAL_INT) || isInt32(*vp)"""" adding two large integers"",""critical""";;
"92598,""'cache-control: no-store' response should not be cached"",""critical""";;
"451985,""Crash at every shutdown with completely blank stack trace"",""critical""";;
"344023,""Very large select dropdown option crashes firefox"",""critical""";;
"410509,""XPTC_InvokeByIndex() ASM mis-aligns stack, causing crash"",""critical""";;
"462937,""MochiTest """"leaks"""" while it runs, then frees at shutdown only, on my computer"",""critical""";;
"448994,""<video> element causes floating point exception [@ oggplay_callback_predetected] when playing theora file"",""critical""";;
"419716,""no params passed to a plugin when loading an application/xhtml+xml page over slow connection"",""critical""";;
"461945,""TM: """"Assertion failure: !ti->stackTypeMap.matches(ti_other->stackTypeMap)"""" with array comprehension"",""critical""";;
"462071,""TM: """"Assertion failure: !ti->stackTypeMap.matches(ti_other->stackTypeMap)"""" #2"",""critical""";;
"444452,""Crash with adding weird character into input"",""critical""";;
"420243,""getSubStringLength calls can crash FireFox 3b3"",""critical""";;
"220165,""Mozilla crashes after clicking HTML button embedded in SVG document"",""critical""";;
"439735,""exploitable crash at nsBlockFrame::DrainOverflowLines"",""critical""";;
"467775,""XUL template creating nested elements instead of siblings"",""critical""";;
"394610,""Content can corrupt stored passwords by injecting line breaks"",""critical""";;
"466956,""Crash because of trying to match non-existing fonts"",""critical""";;
"461816,""pressing Ctrl-U in password dialog asserts and then crashes"",""critical""";;
"212082,""nsCOMPtr<T> breaks C++ aliasing rules when nsCOMPtr_base is used"",""critical""";;
"395412,""Crash on sites with Java applets with AdBlock Plus 0.7.5.1 installed"",""critical""";;
"472028,""Crash on """"Edit Draft"""" when mail is encrypted [@ mime_decode_filename]"",""critical""";;
"453227,""installation of PEM-encoded certificate without trailing newline fails"",""critical""";;
"377125,""crash in PrepareAndDispatch when calling nsIMsgQuote::QuoteMessage from javascript"",""critical""";;
"444260,""Wide <xul:button> causes nsNativeThemeCocoa::DrawCellWithScaling to autorelease a freed object"",""critical""";;
"456667,""TM: crash logging into Zimbra with JITs on"",""critical""";;
"457456,""TM: """"Assertion failed: cond->isCond()"""" with """"if(true <= true)"""""",""critical""";;
"462826,""memory leaks from tracemonkey merge Mon Oct 27 20:18:42 2008 -0700"",""critical""";;
"462989,""Assertion failed: """"need a way to EOT now, since this is trace end"""""",""critical""";;
"449219,""[FIX]JavaScript code parsing a large XML document returns truncated values"",""critical""";;
"452329,""""""Assertion failure: *data->pc == JSOP_CALL || *data->pc == JSOP_NEW"""""",""critical""";;
"451906,""Regression: Array index has different results"",""critical""";;
"443071,""Assertion failure with """"for (";;"[]=[])"""""",""critical"""
"453024,""Mochitest Assertion failure: vp + 2 + argc <= (jsval *) cx->stackPool.current->avail, at jsinterp.cpp:1066"",""critical""";;
"455748,""TM: Assertion failed: """"Should not move data from GPR to XMM"""" with [1][-0]"",""critical""";;
"458851,""TM: for-in loops skip every other value in certain cases"",""critical""";;
"463259,""""""Assertion failure: VALUE_IS_FUNCTION(cx, fval)"""""",""critical""";;
"464334,""Assertion failure: (size_t) (fp->regs->sp - fp->slots) <= fp->script->nslots, at /home/smaug/mozilla/mozilla_cvs/hg/mozilla/js/src/jsgc.cpp:2800"",""critical""";;
"465135,""TM: JIT affects value of (true << true)"",""critical""";;
"465136,""TM: JIT affects truthiness of (false == """""""")"",""critical""";;
"465137,""TM: JIT thinks !NaN is false"",""critical""";;
"465262,""TM: JIT affects truthiness of (3 > null)"",""critical""";;
"465272,""TM: subtraction is broken"",""critical""";;
"465347,""Patch for bug 465241 introduces buggy js_Int32ToId"",""critical""";;
"465366,""TM: Can't make payment on Capital One credit card with jit on"",""critical""";;
"466262,""TM: """"Assertion failure: f == f->root"""""",""critical""";;
"465424,""TM: issue with post-decrement operator"",""critical""";;
"455973,""TM: """"Assertion failure: !cx->throwing"""" with getter that throws"",""critical""";;
"465337,""""""Assertion failure: (m != JSVAL_INT) || isInt32(*vp)"""" with (6 - ((void 0) ^ 0x80000005))"",""critical""";;
"464418,""TM: """"Assertion failure: fp->slots + fp->script->nfixed + js_ReconstructStackDepth(cx, fp->script, fp->regs->pc) == fp->regs->sp"""" with regexp match, gczeal"",""critical""";;
"464978,""TM: hang with """"[] + null"""""",""critical""";;
"465220,""nested imacro abort not cleanly handled (botches assertions)"",""critical""";;
"465234,""TM: JIT affects truthiness of ("""""""" <= null)"",""critical""";;
"465239,""TM: JIT affects (""""1e+81"""" ^  3)"",""critical""";;
"465241,""TM: Wrong value for (""""0"""" in [3])"",""critical""";;
"465308,""TM: Interpreter and JIT disagree on (0 | ((0x60000009) * 0x60000009))"",""critical""";;
"465688,""TM: """"Assertion failure: (m != JSVAL_INT) || isInt32(*vp)"""" with (-0x80000000)"",""critical""";;
"466128,""TM: """"Assertion failure: !ti->stackTypeMap.matches(ti_other->stackTypeMap)"""" #5"",""critical""";;
"473938,""Stylesheets don't load without a safe browsing service"",""critical""";;
"472319,""Vfychain validates chain even if revoked certificate."",""critical""";;
"461381,""[10.4] Crash [@ nsObjCExceptionLogAbort][@ -[GeckoNSMenu performKeyEquivalent:]] if I attempt to execute the Window > Zoom command with a custom Mac OS X keyboard shortcut"",""critical""";;
"441974,""Several tests fail when running in conjunction with other mochitests, succeed when running stand-alone"",""critical""";;
"464413,""""""Assertion failed: _stats.freePages == _stats.pages"""""",""critical""";;
"89285,""Often get """"message was sent but copying to sent folder failed"""" error dialog"",""critical""";;
"410747,""IMAP code deadlocks when it can't reach the network"",""critical""";;
"249675,""IMAP parser: multi-line quoted strings can crash mozilla"",""critical""";;
"105497,""Opening folders with 64K+ mails hangs/crash the messenger"",""critical""";;
"183497,""nsImapProtocol::~nsImapProtocol fatally asserted destroying a lock"",""critical""";;
"185666,""Crash with an empty/0 byte email on IMAP account"",""critical""";;
"193998,""Crash on exiting Mozilla after using MailNews [@ ntdll.dll] [@ nsRDFResource::~nsRDFResource]"",""critical""";;
"195645,""When trying to read a forwarded HTML message sometime mozilla enters endless wait"",""critical""";;
"205420,""Trunk M140B crash using imap mail accounts  [@ ntdll.dll]"",""critical""";;
"214637,""IMAP access is slow in general [@ nsImapMailFolder::CopyMessages]"",""critical""";;
"219057,""Mozilla hangs with multiple mailboxes if non-primary is IMAP SSL"",""critical""";;
"241464,""Crash @ nsImapProtocol::HandleIdleResponses"",""critical""";;
"243605,""IMAP IDLE support causes hang and delete entire Mozilla Profile(s)"",""critical""";;
"256071,""TB09 crash [@ nsImapProtocol::ReleaseUrlState]"",""critical""";;
"269573,""TB102 TBTrunk IMAP crash [@ nsImapServerResponseParser::msg_fetch_literal]"",""critical""";;
"285791,""draft messages saved when offline cause crash when going online [@ nsImapOfflineSync::ProcessAppendMsgOperation]"",""critical""";;
"350179,""crash while loading headers for an IMAP folder [@ nsImapProtocol::NormalMessageEndDownload]"",""critical""";;
"89606,""IMAP message goes blank until restart if another message is selected immediately after - N620 [@ Distance -  nsScanner::RewindToMark]"",""critical""";;
"124899,""Crash when open another email after a previous email never loaded"",""critical""";;
"89698,""hang when renaming folder to a folder name with slash & back slash"",""critical""";;
"192272,""Mozilla crashed on Quit after attempting access to SSL IMAP account during DNS hang [@ nsInputStreamPump::EnsureWaiting]"",""critical""";;
"41945,""AOl account refuses to connect if automatic login to several IMAP accounts on startup"",""critical""";;
"71696,""Crash when quitting application after imap logon, requires reboot of machine"",""critical""";;
"40662,""Folder discovery problems with sub folders 2 levels deep"",""critical""";;
"164531,""IMAP SSL log-in hangs with Mac OS X"",""critical""";;
"52152,""Crash in imap code quitting app"",""critical""";;
"82972,""spam message with shockwave content causes mail to crash [@ nsImapMockChannel::OnCacheEntryAvailable()]"",""critical""";;
"41569,""make sure MPOD pref is turned on by default"",""critical""";;
"41925,""Can't load IMAP mail today."",""critical""";;
"56489,""IMAP backend code does not parse folders using hierarchy delimiter"",""critical""";;
"58547,""Mail hangs on biff attempt after network connection lost"",""critical""";;
"58691,""Cyrus & Courier IMAP: Should reflect the correct folders on the folder pane"",""critical""";;
"37675,""EXCHANGE Imap server Message to more than 1 recipient """"hangs"""" mail"",""critical""";;
"41332,""crashes at nsImapProtocol::CanHandleUrl"",""critical""";;
"45816,""illegal LANGUAGE command"",""critical""";;
"48408,""IMAP Mails with attachments don't display until attachments fully download"",""critical""";;
"53082,""status not being set after replying to mail"",""critical""";;
"72928,""UW IMAP: Msg lost during move"",""critical""";;
"93208,""Message mimeparts downloaded more than once (actually 28 times)"",""critical""";;
"147528,""IMAP: Cannot access deeply-nested subfolders"",""critical""";;
"166196,""Crash in msgimap  [@  nsImapProtocol::HandleMessageDownLoadLine]"",""critical""";;
"181858,""Trunk crash  [@ nsImapProtocol::GetShowAttachmentsInline]"",""critical""";;
"208026,""Fetching mail via IMAP on a cyrus server doesn't work and crashes Mozilla afterwards"",""critical""";;
"219185,""checkin for bug 218874 probably broke IMAP mail"",""critical""";;
"281473,""Mail (IMAP) requires restart to fetch mail due to bad, early authentications."",""critical""";;
"369028,""crash in [@ nsImapUrl::ParseNumBytes]"",""critical""";;
"71983,""crash as soon I select any IMAP folder"",""critical""";;
"97393,""Trunk crash [@ libc.so.6 + 0xcc792 - nsSocketBOS::Write]"",""critical""";;
"97497,""Trunk, M094 & N620 crash [@ MSVCRT.DLL - nsUInt32Array::RemoveAt]"",""critical""";;
"101011,""Accessing IMAP folders  cause the browser crash."",""critical""";;
"110892,""Message text not displayed";" attempted reread crashes Mozilla [@ nsStorageTransport::AsyncRead]"",""critical""";
"69151,""Shouldn't delete marked messages immediately when FIRST launch to mail with """"Mark as deleted"""" mode."",""critical""";;
"91412,""3pane: File|Save As|Template causes crash"",""critical""";;
"100353,""Copy sent mail to IMAP servers """"Sent"""" folder appears to hang NS6"",""critical""";;
"95838,""Accessing IMAP mails makes the  browser crash."",""critical""";;
"355338,""TB1507 topcrash [@ nsPop3IncomingServer::PerformBiff]"",""critical""";;
"270249,""Thunderbird is hitting the server 1000+ times per minute"",""critical""";;
"301065,""TB crashes on close when using TB Progress History extension [@ nsObsoleteACStringThunk::`vftable' 3d5daa74]"",""critical""";;
"303289,""cancelling download of partially download message clobbers inbox if message quarantining is on"",""critical""";;
"248136,""pop3 download hangs on particular SPAM message"",""critical""";;
"43489,""POP: Stop msg download, get msg again, unable to read downloaded msgs"",""critical""";;
"69360,""Mail client hangs while downloading messages from POP account"",""critical""";;
"70476,""Can't do anything in POP mail"",""critical""";;
"83807,""crashes M091 Trunk [@ nsPop3Protocol::CommitState]"",""critical""";;
"127910,""Mozilla crashes on certain messages received from pop3 server"",""critical""";;
"71670,""POP should re-ask for password if the entered is not correct, w/o throwing up an extra alert."",""critical""";;
"41639,""Get new Mail doesn't work if folder not selected in folder pane"",""critical""";;
"265007,""Crash over message without Message-ID header when collecting with POP3 [@ PL_HashString]"",""critical""";;
"262584,""Infinite logon retry loop of 10/01 build when POP3 server(APOP) responds """"-ERR [AUTH] CRAM-MD5 authentication is disabled."""" to """"AUTH CRAM-MD5"""" request"",""critical""";;
"70460,""Crash after check mail in POP3"",""critical""";;
"70566,""POP doesn't work with virtual domains."",""critical""";;
"71025,""Mail message lost in crash while downloading mail"",""critical""";;
"74078,""cast from void * to char breaks hpux, aix & OS/2"",""critical""";;
"91731,""Mail loss during compacting folders."",""critical""";;
"125503,""Interrupted and resumed pop3 download results in incorrect data in summary file"",""critical""";;
"146089,""Mozilla crashed downloading email with malformed 'from' address"",""critical""";;
"61642,""Browser crashed when navigating between folders in a POP mail account for Netscape 6.0."",""critical""";;
"98399,""hang when STARTTLS returns failure"",""critical""";;
"200647,""false/no reaction to receive of SMTP code 421 after sending EHLO/EHLO and loss of connection too"",""critical""";;
"203785,""Can't send mails: already authenticated"",""critical""";;
"172684,""SMTP via SSL broken in Build ID: 2002100308"",""critical""";;
"184717,""whole application hunging and after composing message and pressed """"SEND"""""",""critical""";;
"158059,""Mozilla Pretends to Send Mail When Server Connection Fails"",""critical""";;
"57059,""References header contains junk (new line and weird chars)"",""critical""";;
"31455,""SMTP authentication is not possible"",""critical""";;
"74387,""Sending Message hangs using SMTP/SSL"",""critical""";;
"134624,""crash in mail by selecting """"send unsent messages"""" while already sending"",""critical""";;
"144828,""mailto: does not open default mail client, nav only doesn't have File | Send ... and File | New | Message UI."",""critical""";;
"264388,""Heap overflow in MSG_UnEscapeSearchUrl"",""critical""";;
"212596,""Uninitialized memory read in nsMsgNewsFolder::NotifyDownloadedLine"",""critical""";;
"190988,""hang when displaying image attachments"",""critical""";;
"65840,""M081 & trunk crash [@ nsNNTPProtocol::SendFirstNNTPCommand]"",""critical""";;
"105183,""Trunk crash downloading newsgroup headers [@ nsMsgDatabase::GetThreadContainingMsgHdr]"",""critical""";;
"49115,""Crashed when selecting attach message in news [@ MSVCRT.dll + 0x1000 - CNavDTD::DidBuildModel]"",""critical""";;
"122481,""Crash in Trunk [@ nsMsgNewsFolder::Delete] deleting bogus newsgroup."",""critical""";;
"107030,""crash viewing news group images"",""critical""";;
"105710,""Mozilla will hang when you try to post to a uft-8 newsgroup name"",""critical""";;
"108124,""N620 crash [@ 0x3f94b7d0 ] - heap corruption"",""critical""";;
"79708,""get sent message to NG causes crash"",""critical""";;
"108346,""Crash in nsStatusBarBiffManager::PerformStatusBarBiff"",""critical""";;
"152313,""Mozilla.exe hangs in Windows 2000 because of newsreader"",""critical""";;
"210089,""crash if I try to read a posting in a newsgroup containing a """"&"""" in its name [@ nsNntpService::GetFolderFromUri ]"",""critical""";;
"463842,""Browser eats up all my memory (and more?)  on http://l10n.mozilla.org/dashboard/"",""critical""";;
"464482,""TM: Firefox freezes and crashes on Hitta.se"",""critical""";;
"399286,""port fix for mac large image crasher to 1.8 branch"",""critical""";;
"455173,""TM: Crash on Accessing Adblock Plus Preferences"",""critical""";;
"410728,""ASSERTION: Started word in the middle of a cluster... with space before combining mark"",""critical""";;
"150632,""Collecting addresses should not overwrite existing entries"",""critical""";;
"445288,""""""ABORT: running past end"""" with float, huge height"",""critical""";;
"456826,""TM: fatal assert on OOM when running jit code"",""critical""";;
"100344,""Installation failed when creating directory with chars. outside the repertoire of the default system locale"",""critical""";;
"100396,""Program Folder name with some double-byte characters is corrupted"",""critical""";;
"436575,""Moz apps experience unkillable hangs after installing Mac OS X 10.5.3 (loading VerifiedDownloadPlugin.plugin)"",""critical""";;
"457127,""TM: Crash on digg.com with adblock plus"",""critical""";;
"436897,""System slowdown following overactive windowserver (with Thunderbird and Firefox, but not Camino)"",""critical""";;
"474532,""Softoken cannot import certs with empty subjects and non-empty nicknames"",""critical""";;
"471540,""TM: """"Assertion failure: cp >= buf"""" at homicideReport.php"",""critical""";;
"455987,""integer overflow in nsEscape"",""critical""";;
"476029,""Build break in wrap_XPCOM.cpp (OS/2 with GCC 3.3.5)"",""critical""";;
"473908,""Too much recursion in nsCSSSelector::CalcWeight with lots of """":not()"""""",""critical""";;
"470351,""crlutil build fails on Windows because it calls undeclared isatty"",""critical""";;
"473911,""Crash due to too much recursion in nsCSSDocumentRule::URL::~URL"",""critical""";;
"464406,""Fix signtool regressions, make signtool work"",""critical""";;
"468532,""Trusted CA trust flags not being honored in CERT_VerifyCert"",""critical""";;
"316859,""undefined symbol in components/libhtmlpars.so"",""critical""";;
"35605,""Reference to offsetParent from HTML node causes segfault"",""critical""";;
"41579,""citybuycity.com causes browser to freeze"",""critical""";;
"68478,""getAnonymousElementByAttribute crash in XBL getter"",""critical""";;
"28933,""Crash on TABLE with 'border-collapse: collapse', two rows and a rowspan"",""critical""";;
"30956,""URL crashes browser"",""critical""";;
"31392,""Browser crashes on LINK tag inside of a table cell"",""critical""";;
"31940,""HTML page http://www.w3.org/TR/PR-rdf-schema/ causes Build 2000031303 to segfault"",""critical""";;
"37757,""crashes with style=""""font-size: 1px"""""",""critical""";;
"44178,""<server> inside of <div> causes hard crash"",""critical""";;
"46043,""[FLOAT] (Adds on?) site crashes"",""critical""";;
"47843,""style overflow: scroll crashes"",""critical""";;
"48856,""Crash in page with <EMBED> element"",""critical""";;
"49122,""Crash on page with MAP, AREA"",""critical""";;
"50257,""Mozilla hangs on this URL - edge case where BR won't fit on a line"",""critical""";;
"50134,""Malformed comment crashes Mozilla"",""critical""";;
"50994,""Crashing in nsCParserNode::GetNodeType, with strict DOCTYPE and unclosed tags [@ nsCParserNode::GetNodeType]"",""critical""";;
"73331,""Browser asserts and crashes due to js-created elements with null document [@ nsBindingManager::WalkRules]"",""critical""";;
"89101,""position:fixed form crash [@ gklayout::NS_NewPresShell]"",""critical""";;
"91332,""Crash while applying templates to key() results"",""critical""";;
"90205,""{ib} Most links on this site crash Mozilla"",""critical""";;
"477077,""Flash activate-on-mouseover buttons/links don't work if in top 22 pixels of plugin"",""critical""";;
"117736,""[PATCH] Trunk M098 Crash while loading the above url [@ nsTextFrame::MeasureText]"",""critical""";;
"132130,""Trunk M099 crashes at this site [@ MSVCRT.DLL - nsTableOuterFrame::InitChildReflowState] [@ ntdll.dll - nsViewManager::Refresh]"",""critical""";;
"191974,""Using ISINDEX crashes Mozilla - Trunk M130 [@ nsIsIndexFrame::CreateAnonymousContent ]"",""critical""";;
"92647,""TechCU online bank login layout problems and potential crash"",""critical""";;
"104310,""Browser crashes when loding above URL - Trunk M098 [@ nsXULElement::HandleDOMEvent]"",""critical""";;
"110523,""<tbody> and display:table-row produce crash [@ BasicTableLayoutStrategy::AssignNonPctColumnWidths]"",""critical""";;
"110650,""M098 & Trunk [@ nsContainerFrame::PaintChild]"",""critical""";;
"116848,""Browser crashes in final stages of page-loading"",""critical""";;
"118931,""locks up when trying to view web site"",""critical""";;
"117307,""Crash in error handler on invalid JavaScript"",""critical""";;
"122875,""[Mac8.6] Trunk, M099 Crash on http://www.yahoo.co.jp/index.html [@ 0xffc10000 9c247c6c]"",""critical""";;
"128855,""buffer overrun with smallcaps [@ nsTextFrame::RenderString]"",""critical""";;
"123946,""changing position property from absolute to fixed via DOM causes crash"",""critical""";;
"133410,""Trunk M1BR topcrash [@ nsImageBoxListener::OnStopDecode]"",""critical""";;
"135345,""infinite recursion due to focus events (?) of form controls - Trunk crash [@ nsScriptSecurityManager::CheckPropertyAccessImpl][@ nsXULElement::HandleDOMEvent][@ XPCWrappedNative::FindTearOff][@ ntdll.dll]"",""critical""";;
"147320,""absolutely positioned fieldset causes browser to crash"",""critical""";;
"151054,""Crash with position: absolute applied to <math>"",""critical""";;
"151956,""Direct crash at overclockercafe.com - Trunk  [@ nsHTMLContainerFrame::CreateNextInFlow][@ nsBlockFrame::CreateContinuationFor]"",""critical""";;
"166750,""Crash on select box with style=""""position: fixed"""" inside block box with style=""""overflow: auto"""" [@ nsBlockBandData::Init]"",""critical""";;
"159359,""Will crash almost all later versions of mozilla with simple table/css/form combination [@ nsBlockBandData::Init] Trunk"",""critical""";;
"176915,""[FIX]Assertions and crash while loading [@nsIFrame::GetParent 610]"",""critical""";;
"191272,""crash using :first-letter { position: fixed";" } and setting left/top"",""critical""";
"189751,""mozilla crashes when rendering <input type=""""browse""""> nested inside a table"",""critical""";;
"194329,""crash in [@ SinkContext::AddComment]"",""critical""";;
"193710,""Simple javascript crashes Mozilla (window.onerror)"",""critical""";;
"197015,""Crash when loading table with CSS and typo [@ SinkContext::Begin ]"",""critical""";;
"200347,""browser crashes on fieldset with position:fixed-style - Trunk M140B  [@ nsSpaceManager::GetTranslation] [@ nsBlockBandData::Init]"",""critical""";;
"220536,""crash when i modify (by JS) colSpan value"",""critical""";;
"223064,""browser crashes or locks up when visiting www.vnunet.com (position: absolute div inside <a>) [@ nsHTMLReflowState::CalculateHypotheticalBox ]"",""critical""";;
"223799,""[FIXr]nsXBLContentSink::ConstructField mImplementation == null with bad XBL"",""critical""";;
"226425,""xml, xslt crash using apply-templates and document"",""critical""";;
"471903,""pref urlbar.autocomplete.enabled is no longer implemented"",""critical""";;
"473892,""Too-much-recursion crash with """"@media (width: 5ex)"""" due to the possibility of font-face rules"",""critical""";;
"265721,"" -moz-key-equivalent related Crash [@ nsRuleNode::WalkRuleTree?]"",""critical""";;
"280618,""say no to foreign colgroup children"",""critical""";;
"472446,""Unrecoverable corruption if """"Rebuild Index"""" function used on unfocused folder with corrupt .msf file"",""critical""";;
"402983,""Security checks that should be symmetric are now asymmetric"",""critical""";;
"443693,""Integer overflow in info_callback() processing animated PNG"",""critical""";;
"132517,""prefs.js frequently truncated on exit or crash"",""critical""";;
"477918,""Crash running mochichrome tests"",""critical""";;
"422720,""Crash when trying to reorder """"date"""" column for gmail IMAP account, ~5000 messages [@nsAutoLock::SetThreadPrivate]"",""critical""";;
"464457,""No sound when playing videos"",""critical""";;
"479906,""Fix crasher introduced in debug builds by bug 374577"",""critical""";;
"444608,""SM: jsxml.c assumes that Namespace and QName are read-only"",""critical""";;
"453397,""TM: fatal assert: script->main <= target && target < script->code + script->length, at jsopcode.cpp:5182"",""critical""";;
"455691,""TM: test_empty_body.js httpd.js test fails under JIT"",""critical""";;
"456511,""TM: Make conversion work on arbitrary JSObjects"",""critical""";;
"457351,""TM: Can't use JSVAL_IS_BOOLEAN on trace since boolean type contains undefined."",""critical""";;
