"12655,""Pressing Tab in forms with focus in single-line text control does not advance to next field"",""major""";;
"29833,""Can't select URL field (normally after focus leaves Mozilla)"",""major""";;
"28473,""window width/height persisted on each resize"",""major""";;
"27819,""Large text HTML load very very slow with WIN98, Okay on NT"",""major""";;
"27654,""wrong charset being selected when LC_ALL=ru_RU.KOI8-R"",""major""";;
"20570,""Certain JPN character are not displayed in Address Book Card"",""major""";;
"24186,""In NavQuirks mode, ignore line-height on block elements {ll} {compat} [TEXT]"",""major""";;
"26441,""ASSERTION: strange position for XIC"",""major""";;
"29681,""Highlight text after window change does not work properly"",""major""";;
"28271,""SSL/PSM needs nsIFileMac changes: find by creator, launch app in bg"",""major""";;
"1202,""nowrap causes body to measure self wrong"",""major""";;
"3090,""Viewer crashes on loading new page from www.netscape.com"",""major""";;
"5192,""Float CSS directive causes Gecko to crash"",""major""";;
"5621,""first-letter bugaboo"",""major""";;
"627,""floating table problems"",""major""";;
"628,""floating image problems"",""major""";;
"636,""too much vertical space in table cells"",""major""";;
"640,""floating table display error"",""major""";;
"646,""<noscript> tag not respected"",""major""";;
"682,""form elements with nbsp don't give back correct measurements"",""major""";;
"1080,""{vmargin} top/bottom block margins and floaters don't mix well"",""major""";;
"1119,""List items not indented"",""major""";;
"1345,""{vmargin} margins and floaters interaction"",""major""";;
"1378,""{vmargin} collapsing margin problems"",""major""";;
"1611,""Pages laying out _wide_"",""major""";;
"1647,""netcenter promo page layout is incorrect"",""major""";;
"1758,""CSS height not working on floats"",""major""";;
"1784,""Page lays out completely incorrectly"",""major""";;
"2394,""www.bloomberg.com {floater}"",""major""";;
"2848,""CRASH!!!...."",""major""";;
"2885,""Improper line breaks before and after href tags"",""major""";;
"3438,""{vmargin} vertical margins collapse when they shouldn't"",""major""";;
"6059,""{yikes} first-letter and editing don't mix"",""major""";;
"12384,""[M8] <NOBR> in smaller browser window causing element to cross table cell boundaries"",""major""";;
"12747,""[perf] height/width: inherit cause massive performance hit"",""major""";;
"23388,""{css1} margin-top does not work when parent has a border"",""major""";;
"3659,""head profile attribute implementation unclear"",""major""";;
"4024,""bulleted lists don't display properly"",""major""";;
"4204,""Floating problems involving tables"",""major""";;
"5255,""small caps style problem"",""major""";;
"6149,""Links not functional in left/right aligned tables"",""major""";;
"16656,""tons of asserts loading page"",""major""";;
"16886,""[PP]Input field contains character symbol by default"",""major""";;
"17372,""mozilla crash or freeze"",""major""";;
"17698,""Missing files in dist area"",""major""";;
"1517,""{compat} minimum width of floating elements"",""major""";;
"1918,""{compat} auto width floating tables"",""major""";;
"4468,""{compat} Aligned images have hardcoded margins"",""major""";;
"29821,""mozilla doesn't load frame on Coldwell Banker realty page"",""major""";;
"30635,""crash downloading a file with ftp"",""major""";;
"28948,""Linux Mozilla allocates 324MB to load a page"",""major""";;
"27700,""Remove browser character coding Arabic & Hebrew menu items"",""major""";;
"30151,""Merge all xpt files in every package: Improves startup performance by atleast 15%"",""major""";;
"31308,""TEXTAREA totally messes up page layout"",""major""";;
"28835,""[REGRESSION]Text in combobox does not print and """"x"""" appears"",""major""";;
"26637,""SSL mode not using """"keep-alive"""" in 4.x versions"",""major""";;
"22246,""[blocker]Changing COLSPAN or ROWSPAN attribute in a cell doesn't trigger redraw of table"",""major""";;
"29853,""Animated ads are stopping after one loop, and are then being reloaded from the server"",""major""";;
"31873,""www.redhat.com looks totaly wacked"",""major""";;
"9333,""[key] Win32 - AltGR key activates menu"",""major""";;
"30559,""Clicking on form field causes table to """"jump"""" to the right"",""major""";;
"28776,""MLK: nsIDocumentLoader"",""major""";;
"11806,""Dr Watson log generated running TestServMgr"",""major""";;
"32377,""MLK: ImageConsumer::OnDataAvailable()"",""major""";;
"15530,""nsFileSpecWithUIImpl """"All readable file"""" filter list"",""major""";;
"28753,""""""Home"""" is mistranslated"",""major""";;
"31436,""""""Search"""" word in toolbar is in English"",""major""";;
"33742,""Can't switch applications if displaying animated GIF"",""major""";;
"17968,""Selection does not invert on an 8-bit display useably"",""major""";;
"34265,""MLK: nsXULElement and friends from GFX scrollbars"",""major""";;
"34220,""MLK: GCs get leaked"",""major""";;
"15315,""relative links with fragments don't work if base URL ends in """"/"""""",""major""";;
"15963,""Mozilla does not include the port on the HTTP host header"",""major""";;
"16679,""nsCookieService::GetCookieString returns NS_OK in all cases"",""major""";;
"4268,""md build broken in xpcom/libxpt/tests/"",""major""";;
"34110,""color picker broken"",""major""";;
"19337,""[DOGFOOD]Single characters being dropped from pages"",""major""";;
"33831,""rename Japanese character coding auto-detect module"",""major""";;
"19559,""[dogfood] Plugin can not draw itself on linux and solaris."",""major""";;
"29945,""MLK: We leak some gtk_superwin structs."",""major""";;
"14676,""dlopen() bug in FreeBSD 3.x causes problems with components, also impacts Purify on Solaris."",""major""";;
"35821,""modeGetFolder- not implement cause assertion"",""major""";;
"27295,""DND doesn't work in mail/news on linux"",""major""";;
"27859,""Redirect, HTTP_Referer and screen refreshes?"",""major""";;
"32028,""Drag-selecting can leave selection marks on JumpTravel page"",""major""";;
"34719,""[regression] Available Character sets does not contain anything in Customize Character coding dialog"",""major""";;
"29595,""[FLOAT] Text description overlapping right table on amazon.com"",""major""";;
"31644,""Left side of etrade page rendered repeatedly"",""major""";;
"2119,""{compat} minor overlap of floated table and text"",""major""";;
"27714,""[FLOAT] Assertion in nsBlockReflowState::PlaceFloater"",""major""";;
"19183,""Crash on shutdown...  Service Manager was deleted too soon."",""major""";;
"24154,""Displaying of large Jpegs and Gifs are very slow from network."",""major""";;
"36754,""Crash occurs when attempting to open this url"",""major""";;
"35099,""Can't login to Webmail"",""major""";;
"29373,""Blank space between lines too big"",""major""";;
"32031,""mozilla crashes while loading this page.  (Attempting to create smaller testcase.)"",""major""";;
"35749,""Array Bounds Read in nsTextFrame::PaintAsciiText()"",""major""";;
"35767,""Quote char entities not showing up properly"",""major""";;
"19196,""[4.xP]Wrong acces to multi-homed sites"",""major""";;
"35397,""[L12y] Making Taskbar localizable"",""major""";;
"32897,""Need a way to get user selected text in browser window from JS"",""major""";;
"24926,""Linux - Can't paste to 3rd party plaintext editor"",""major""";;
"28999,""URL widget & browser page text allow simultaneous selection"",""major""";;
"35031,""host resolving stops after periods of usage"",""major""";;
"38301,""can't open file from file:// view"",""major""";;
"37791,""Tables are no longer centred"",""major""";;
"38132,""assert when tooltip placed on html document"",""major""";;
"34630,""[REGRESSION]Alphabetical sorting not working"",""major""";;
"33967,""need ability to control caret position/selection in text fields from javascript"",""major""";;
"7849,""Editor charset encoding menu needs UE implementation"",""major""";;
"27523,""[FIX]Listbox incorrectly resized when items added with javascript."",""major""";;
"25290,""[FLOAT] if floater has a view, view not positioned correctly"",""major""";;
"22980,""error in Auto Detect for euc-jp"",""major""";;
"2870,"" @charset is not supported"",""major""";;
"39688,""libwidget_gtk.so has unresolved symbols"",""major""";;
"39593,""History feature of forward / back buttons prevents typing"",""major""";;
"6148,""block element closed too soon"",""major""";;
"25810,""<font size> was only ignored in Nav4 in section with *explicit* font-size {compat} {ll}"",""major""";;
"28578,""Attached background image causes extremely slow page drawing"",""major""";;
"34221,""html select widget that is populated from JS comes up empty"",""major""";;
"33150,""replaceChild on a div doesn't refresh the div"",""major""";;
"37688,""excite.com has font issues"",""major""";;
"38744,""background not covering all of viewport with GFXScrollbars OFF"",""major""";;
"31044,""The transparent background GIF is very slow."",""major""";;
"9520,""Porting problems"",""major""";;
"7601,""Need to implement word jump for non ASCII"",""major""";;
"40833,""mouseover long links causes status bar to widen, scrollbars to vanish"",""major""";;
"35777,""Page blanks out when window with Macromedia Flash (SWF) movie is resized"",""major""";;
"29735,""most of page collapses to a single overlapping line"",""major""";;
"40859,""Clicking scrollbar modifies selection list instead of scrolling"",""major""";;
"32666,""[FIX][i18n] Cannot localize file upload dialog (string is hardcode)"",""major""";;
"34954,""Need a mechanism to convert (language, country) pair to accept-lang"",""major""";;
"39340,""regression: file:/ URLs no longer work"",""major""";;
"37247,""HTML output includes illegal end tag for empty elements"",""major""";;
"35576,""trees with data sources don't display inside of titledbox"",""major""";;
"39195,""Displayed page is blank (black): Valid XML/XHTML 1.0 + CSS 2.0"",""major""";;
"41951,""Using Javascript to poke in text causes html elements to become no wrap."",""major""";;
"39723,""two request (second bad) sent for click on image map"",""major""";;
"42154,""builds: Many pages not rendering tables properly"",""major""";;
"43684,""nsTimerGTK changes causing performance degradation"",""major""";;
"35772,""quirk relating to empty P elements should be removed [P-margin]"",""major""";;
"10334,""[PP] Startup time on Mac abysmal due to threading and file i/o issues"",""major""";;
"40463,""Cannot type anything in Composer at selecting Auto-Detect menus"",""major""";;
"41028,""[Crash] Override mode causes Netscape crashes"",""major""";;
"13380,""Implement Accept-Language Header according to HTTP/1.1"",""major""";;
"38606,""nsSupportsHashtable doesn't behave polimorphically, causing leaks in nsDirectoryService"",""major""";;
"42710,""crash displaying preferences cookie, mail account server panes"",""major""";;
"38157,""Floater without a specified width should take up remaining available width"",""major""";;
"14874,""[Feature] Each edit control needs a context menu"",""major""";;
"42685,""float percentage widths are done wrong"",""major""";;
"36367,""Selecting option in dropdown causes reflow, horks table layout"",""major""";;
"7886,""Charset Override mechanism needed for browser"",""major""";;
"41620,""Need charset override to complete bookmarks charset caching"",""major""";;
"32834,""file downloads have """"trailing garbage"""" ..."",""major""";;
"18044,""heap corruption in nsInputStreamChannel"",""major""";;
"22534,""Clearing authentication password by sending a 401"",""major""";;
"22103,""OpenInputStream implementations need to permit same thread reading."",""major""";;
"38713,""TakeFocus fails if batching is off"",""major""";;
"42841,""Can't view certain URLs."",""major""";;
"8073,""Mozilla allows missing end tags in XML, not well-formed..."",""major""";;
"34396,""MLK: nsHTTPCompressConv::do_OnDataAvailable() leaks nsByteArrayInputStream"",""major""";;
"41757,""reflow in Ender Lite causing repaint of entire page in viewer"",""major""";;
"27946,""Incremental Reflow returns different width values than Resize Reflow"",""major""";;
"42593,""Fails to layout ashford.com"",""major""";;
"36148,""document.open leaks a nsDocShell (1 ref, 2 if no doc.close())"",""major""";;
"40477,""Link containing cgi string not being escaped correctly"",""major""";;
"43490,""textfields, tooltips and context menus have window's default bg color and font"",""major""";;
"41486,""If unqualified hostname for home page, links don't work"",""major""";;
"34627,""Get's a BLACK PAGE"",""major""";;
"34257,""page shows up blank"",""major""";;
