"420860,""Typo (es-AR): """"contraeña"""" should be """"contraseña""""."",""trivial""";;;
"434589,""Problem in Mozilla ES-LA, the bookmarks menu has a misspelling."",""trivial""";;;
"502263,""Error tipográfico es-CL, limpar / limpiar"",""trivial""";;;
"491877,""Typo (es-AR): """"Insalación"""" should be """"Instalación""""."",""trivial""";;;
"521967,""Going back/forward to a page shows the default favicon briefly"",""trivial""";;;
"528122,""Reposition Archive menuitem next to Move and Copy menus"",""trivial""";;;
"531438,""Word """"impossible"""" repeated in error message"",""trivial""";;;
"385252,""""""grippy"""" mouseover effects inconsistent in Suiterunner"",""trivial""";;;
"527980,""Square characters in menus and tab titles"",""trivial""";;;
"290422,""''usemap'' attribute for IMG tags work without a needed """"#"""" before inline maps."",""trivial""";;;
"524381,""comm-1.9.1 version of debugQA should refer to 1.9.1 trees"",""trivial""";;;
"476377,""say that the crash reporter will NOT email you back."",""trivial""";;;
"520899,""Switch application/x-javascript to application/javascript, MailNews Core part"",""trivial""";;;
"251599,""Unnecessary resize grippy appears after exiting full screen mode"",""trivial""";;;
"521227,""Remove the no longer needed zliballoc chunk optimizations."",""trivial""";;;
"531645,""""""My Yahoo"""" should be """"My Yahoo!"""" in the list of feed handlers (Port  Bug 432118)"",""trivial""";;;
"463813,""Join Channel dialog includes private channel marker and it breaks sorting"",""trivial""";;;
"505996,""Switch default motif from """"default"""" to """"light"""""",""trivial""";;;
"528353,""The hybridnet network doesn't exist anymore"",""trivial""";;;
"534203,""Alignment of """"Name:"""" in Install Plugin dialog is bad (aligned to top)"",""trivial""";;;
"480906,""Incorrect comment in GetTextRunBoundingMetrics?"",""trivial""";;;
"321177,""use depth first search in nsXULTemplateBuilder::DetermineMemberVariable"",""trivial""";;;
"533079,""Stream loader should use exposed allocator to provide adoptable memory"",""trivial""";;;
"277847,""Stop button activated when middle clicking inside blank tab"",""trivial""";;;
"476498,""attach.js is unused and can be removed"",""trivial""";;;
"535104,""With the search bar removed from the toolbar, Ctrl+K still unhides the toolbar in full screen mode"",""trivial""";;;
"520306,""Post without registering should be post without logging in"",""trivial""";;;
"480473,""Deny editing page and include notification message on empty string"",""trivial""";;;
"474871,""Wrong translation of the name of the language in the drop-down list"",""trivial""";;;
"480422,""Consider adding a space between the input field and the """"add tags"""" button"",""trivial""";;;
"427465,""Registration Code input field listed after Username, which confuses FF Password Manager"",""trivial""";;;
"500099,""Use """"from date"""" / """"to date"""" instead of """"date_from"""" / """"date_to"""" variable names in error message for invalid date ranges"",""trivial""";;;
"535320,""Package extensions components.list too"",""trivial""";;;
"534726,""Fix """"Warning: package error or possible missing or unnecessary file: bin/components/jar50.dll (packages, 32)"""", on nightlies"",""trivial""";;;
"534943,""Clean up the makefiles in lib/ckfw/builtins"",""trivial""";;;
"535669,""Move common makefile code in if and else to the outside"",""trivial""";;;
"510735,""Skip (now) dumb MsgSetFolderCharset()"",""trivial""";;;
"535974,""move bhTooltip and customizeToolbarSheetPopup into mainPopupSet"",""trivial""";;;
"379902,""Remove the line around the statusbar"",""trivial""";;;
"524349,""Port |Bug 517417 - access violation: while compiling xulrunner tries to test for Mercurial repositories above its build dir| to comm-central"",""trivial""";;;
"493178,""replaceTabWithWindow doesn't always return a value"",""trivial""";;;
"487382,""Detaching a busy tab leaves donor window """"busy"""""",""trivial""";;;
"481946,""Vague error message on empty Switch input on log in page"",""trivial""";;;
"530168,""bad translate of update menu in french version"",""trivial""";;;
"535934,""Add Nelson's newsgroup posting on arenas as comments to secport.c"",""trivial""";;;
"520897,""Switch application/x-javascript to application/javascript, Thunderbird part"",""trivial""";;;
"445087,""FF3 cuts off the end of the last letter of a link"",""trivial""";;;
"486323,""Activity log (history) has a blank <body> if there's no content"",""trivial""";;;
"521151,""/content/ unit tests fail on JavaScript 'strict' mode"",""trivial""";;;
"521189,""some necko unit tests fail or hang with 'strict' & 'werror' on"",""trivial""";;;
"434701,""Possible visual artefacts in the last row of attachments table"",""trivial""";;;
"537303,""remove unused gToolboxIconSize"",""trivial""";;;
"518963,""PROCESS user-message instead of INCLUDE'ing it"",""trivial""";;;
"512119,""""""setFolderState is not defined"""" error when Admin Menu is present"",""trivial""";;;
"512496,""Remove last Makefile.win file from comm-central"",""trivial""";;;
"537155,""Eliminate gFocused... globals"",""trivial""";;;
"536136,""Port |Bug 515792 - build system runs identical 'hg identify' command too many times| to comm-central"",""trivial""";;;
"529754,""set javascript.options.jit.chrome true in browser tests"",""trivial""";;;
"328156,""Window menu: blank line for open About box"",""trivial""";;;
"538039,""Typo when deleting a custom field value"",""trivial""";;;
"537874,""Port bug 528263 and bug 529441 to comm-central"",""trivial""";;;
"537898,""Port |Bug 473156 - FUEL: fuelIEvents.removeListener removes all listeners for an event| to SeaMonkey"",""trivial""";;;
"534945,""lib/dev does not need to include headers from lib/ckfw"",""trivial""";;;
"534916,""Rename functions or variables to avoid duplicate symbols in fully static builds"",""trivial""";;;
"527232,""Unnecessary vertical space between the """"Use a master password"""" checkbox and its description"",""trivial""";;;
"282109,""With xcompmgr running (X composite extension manager), autoscroll results in rendering errors on pages that do NOT contain iframes."",""trivial""";;;
"538721,""smil reftest comment has the wrong bug number"",""trivial""";;;
"538525,""Simplify nsBlockFrame::PullFrame/PullFrameFrom"",""trivial""";;;
"531061,""Incorrect/inconsistent SK translation for """"Age in days"""" options in the Search messages dialog"",""trivial""";;;
"521143,""xpcshell-tests: test_autocomplete.js fails when 'strict' & 'werror' is on"",""trivial""";;;
"538987,""Fix """"add mirror"""" page"",""trivial""";;;
"538751,""Port |Bug 537369 - Failed to build with --enable-dtrace for 64bit library| to comm-central"",""trivial""";;;
"531361,""Line layout should not assert about long lines that may occur naturally"",""trivial""";;;
"464814,""gonefishing.php links to ftp.mozilla.org, should use releases.mozilla.org instead"",""trivial""";;;
"531259,""The SVG <script> element should respect the aFromParser flag on NS_NewElement()"",""trivial""";;;
"539884,""else-after-return in whereToOpenLink"",""trivial""";;;
"522713,""Port |Bug 448602 - Have a way to enumerate event listeners| to comm-central (apps)"",""trivial""";;;
"514976,""Inline mailSessionContractID string/value"",""trivial""";;;
"540421,""Remove ANSI fallback code in nsMessengerWinIntegration.cpp"",""trivial""";;;
"538816,""Fix typos in """"basic"""" SDK sample plugin"",""trivial""";;;
"479297,""Port |Bug 216462 - (smil) Implement SVG (SMIL) Animation| to SeaMonkey"",""trivial""";;;
"541231,""nssinit.c doesn't need to include ssl.h and sslproto.h."",""trivial""";;;
"539722,""Port |Bug 515433 - (CSP) Implement core CSP elements| to SeaMonkey"",""trivial""";;;
"540585,""Port |Bug 539378 - Remove MOZ_BITS macro from tree| to comm-central"",""trivial""";;;
"541644,""about: shows old year"",""trivial""";;;
"528600,""Typo in Error Message: The message was sent successfully, but could not be copied to your Sent folder.Would you like to return to the compose window?"",""trivial""";;;
"456916,""more details link on update screen opens in a new window not a tab"",""trivial""";;;
"541991,""Port |Bug 501586 - Remove the last vestiges of MOZ_MILESTONE_RELEASE| to comm-central"",""trivial""";;;
"541617,""Remove unused header file plresolv.h from CVS"",""trivial""";;;
"542297,""Port |Bug 435923 - Remove BUILD_OFFICIAL in favor of MOZILLA_OFFICIAL| to comm-central"",""trivial""";;;
"542692,""Port |Bug 473180 - remove TARGET_DEVICE = emulator| to comm-central"",""trivial""";;;
"542786,""Port |Bug 499632 - Remove run_viewer target| to comm-central"",""trivial""";;;
"542767,""Port |Bug 477170 - Removing Windows 95 in configure.in| to comm-central"",""trivial""";;;
"542779,""Port |Bug 508720 - Remove less than 4 for GCC Version in Mac| to comm-central"",""trivial""";;;
"543230,""Port |Bug 472801 - Enabling updater no longer requires iconv| to comm-central"",""trivial""";;;
"543212,""Port |Bug 463982 - Drop configure support for cairo-mac widget toolkit| to comm-central"",""trivial""";;;
"542474,""[forum] Odstranit tlačítko """"uložit"""""",""trivial""";;;
"543380,""Port |Bug 462004 - JavaScript shell should provide line editing facilities| to comm-central"",""trivial""";;;
"536408,""Update license blocks to use """"Mozilla Foundation"""" instead of """"Mozilla Corporation"""", comm-central part"",""trivial""";;;
"541657,""Port |Bug 540038 - add warning if configure or config.status are out of date| to comm-central"",""trivial""";;;
"543317,""Remove unused toolbarmode and buttonstyle attributes"",""trivial""";;;
"543571,""Remove repeated """"the"""" from language properties files"",""trivial""";;;
"543675,""Assignment to undeclared variable eventItem"",""trivial""";;;
"543893,""Port |Bug 472165 - WinMobile Build Requires Tools In PATH Variable| to comm-central"",""trivial""";;;
"314871,""[SECURITY] Web browsers can see CVS/, contrib/, docs/, and t/ directory files"",""trivial""";;;
"543930,""Assertion misplaced after code additions above a disconnected #ifdefed else branch"",""trivial""";;;
"298097,""Rename calIRecurrenceRule endDate to untilDate"",""trivial""";;;
"431775,""[Trunk] Remove unused gopher files"",""trivial""";;;
"455768,""Convert calendar/ from application/x-javascript to application/javascript"",""trivial""";;;
"463067,""Small icons for Cut/Copy/Paste toolbar buttons are truncated"",""trivial""";;;
"462447,""Remove CVS leftovers from new buildbot mozconfig files"",""trivial""";;;
"458808,""Remove some unused entities from calendar.dtd"",""trivial""";;;
"458368,""Move and integrate calendar/prototypes to calendar/base"",""trivial""";;;
"511476,""calendar-event-dialog-freebusy.xml: Remove obsolete range check"",""trivial""";;;
"467330,""shortcalendarweek and shortCalendarWeek used in the same file"",""trivial""";;;
"506461,""Change the menupopup id in messenger-overlay-toolbar.xul"",""trivial""";;;
"491226,""reference to undefined property unifinderObserver.prototype, calendar-unifinder.js Line: 102"",""trivial""";;;
"463060,""Clean-up and move clipboard.js"",""trivial""";;;
"517805,""Move printDialog to calendar/base/content"",""trivial""";;;
"455281,""Color of drag-and-drop shadow in day/week and multiweek/month view is different"",""trivial""";;;
"530414,""Some /mailnews/local/src/nsLocalMailFolder.cpp cleanup"",""trivial""";;;
"543336,""Remove repetitions (the, of) from Help"",""trivial""";;;
"495358,""Remove remaining Classic Mac OS code"",""trivial""";;;
"545058,""Port changeset 22f5d7ee604f and changeset 8510b43aa883 to comm-central"",""trivial""";;;
"545057,""Port |Bug 477679 - default to -Ox for windows ce optimization flag| to comm-central"",""trivial""";;;
"524030,""Fix 4 """"Warning: package error or possible missing or unnecessary file: bin/extensions/langpack-en-US@chatzilla.mozilla.org/*"""""",""trivial""";;;
"524033,""Fix 6 """"Warning: package error or possible missing or unnecessary file: bin/libfreebl_32[...]"""""",""trivial""";;;
"545695,""show_bug.cgi: Use of uninitialized value"",""trivial""";;;
"544913,""Restore NS_PRINTING and use it in packaging"",""trivial""";;;
"542770,""Port |Bug 504822 - Remove XBM support from Mozilla| to comm-central"",""trivial""";;;
"543295,""Port |Bug 478443 -- Alter makefiles slightly to make pymake happy| to comm-central"",""trivial""";;;
"545987,""Port |Bug 545081 - There's no need for no_pkg_files when every platform uses a package manifest| to SeaMonkey"",""trivial""";;;
"545978,""A '<th>' tag ends with '</td>' in template/en/default/bug/edit.html.tmpl between lines 438-442."",""trivial""";;;
"546065,""Port bug 488608 and bug 490325 to comm-central"",""trivial""";;;
"543297,""Port |Bug 498330 -- make distclean doesn't work with --disable-compile-environment| to comm-central"",""trivial""";;;
"458631,""Misalignment in --help command line"",""trivial""";;;
"370817,""Bad slovenian translation of word stopped, quit (not working any more...)"",""trivial""";;;
"424527,""Remove dead file jsObjectView.js"",""trivial""";;;
"541966,""Port |Bug 520030 - crash on sites with @font-face used| to comm-central"",""trivial""";;;
"541267,""Explicitly unsupport building without SVG in comm-central"",""trivial""";;;
"546296,""Misalignment in --help command line"",""trivial""";;;
"541248,""Port |Bug 536440 - HOST_AR should not be overridden in configure| to comm-central"",""trivial""";;;
"546338,""Unclosed <a name> in """"Importance"""" header of fields.html"",""trivial""";;;
"537789,""The 'Add users to my watch list (comma separated list)' text is linkified but is not a link"",""trivial""";;;
"60649,""javascript strict warnings in AccountWizard.js"",""trivial""";;;
"546763,""Extra spaces when copying bug header"",""trivial""";;;
"535393,""Get jsreftests on mozilla-1.9.2"",""trivial""";;;
"544759,""type mismatch between prototype and implementation of _PR_MD_CLOSE_DIR"",""trivial""";;;
"541203,""Port |Bug 216462 - (smil) Implement SVG (SMIL) Animation| to comm-central, configure part"",""trivial""";;;
"521624,""Port |Bug 517355 - Restore OJI, Liveconnect and the JEP on the 1.9.2 branch on OS X| to comm-central (apps)"",""trivial""";;;
"546487,""Remove 1.9.2 ifdefs from suite/ on comm-central"",""trivial""";;;
"547212,""Tippfehler im Deinstallationsdialog in browser, mail, calendar (folgemdem)"",""trivial""";;;
"502793,""Cheerful error message"",""trivial""";;;
"547216,""Tipp-/Anzeigefehler: Distallation/Istallation"",""trivial""";;;
"547238,""German translation missing on 4 strings in toolkit/chrome/mozapps/update/updates.properties"",""trivial""";;;
"546871,""checksetup.pl throws a warning about bugzilla-update.xml if you aren't root"",""trivial""";;;
"547676,""Remove item-grayscale.png"",""trivial""";;;
"546629,""Wrong comment in the npruntime sample plugin source code"",""trivial""";;;
"547716,""Move dropmark-nav.png from global/ to help/"",""trivial""";;;
"548202,""Port |Bug 511984 - Enable fast-startup component for Firefox| to SeaMonkey"",""trivial""";;;
"427039,""New Bookmark / StarUI pops up in the wrong place if the star is not on the location bar"",""trivial""";;;
"516939,""Turkish wrong word"",""trivial""";;;
"466343,""document gloda's test framework helper messageGenerator.js and share it with the world"",""trivial""";;;
"500853,""""""a"""" classes in Bugzilla CSS cause non-href anchors to style like links"",""trivial""";;;
"549177,""Typo in admin.cgi page header"",""trivial""";;;
"540534,""Use Cu instead of Components.utils in nsSessionStartup"",""trivial""";;;
"546103,""Remove remnant MOZ_PERF_METRICS"",""trivial""";;;
"547375,""Port |Bug 515421 - do major/minor updates from Fx3.5x to Fx3.6x to make sure it all works| to SeaMonkey"",""trivial""";;;
"545320,""Port |Bug 482156 - Get rid of (unnecessary) LIBGNOME dependency| and related follow-ups to comm-central"",""trivial""";;;
"528828,""Bad Translation"",""trivial""";;;
"548073,""Tabs in extensions/universalchardet/tests/CharsetDetectionTests.js"",""trivial""";;;
"549290,""Title of common dialogs no longer bold on Mac"",""trivial""";;;
"543384,""Multi-line assertion that makes jsfunfuzz sad"",""trivial""";;;
"544656,""fixing """"keepAtoms can be used uninitialized"""" warning for  js_GC()"",""trivial""";;;
"540470,""Port |Bug 514131 - Kill xpcom/obsolete| to comm-central"",""trivial""";;;
"551231,""Make xpcshell-based unit tests pass in JavaScript strict mode"",""trivial""";;;
"546716,""Port |Bug 422771 - reduce narrow windows API calls in browser| to comm-central"",""trivial""";;;
"509147,""Port |Bug 483856 - Use $(CURDIR) to make pymake happy| to comm-central"",""trivial""";;;
"546679,""Dead code removal: tree-editable binding and file.js"",""trivial""";;;
"551088,""fix xpconnect signed warnings"",""trivial""";;;
"543159,""Port |Bug 454256 - --enable-static firefox builds should error in configure| to comm-central"",""trivial""";;;
"540472,""Resync' config/static-checking-config.mk (etc) from m-c"",""trivial""";;;
"551050,""warning C4702: unreachable code (3x) in dlmalloc.c"",""trivial""";;;
"431263,""History dropmarker hover state is too subtle";" looks like a mistake"",""trivial""";;
"439822,""Border around back and forward buttons colored incorrectly on dark skins"",""trivial""";;;
"547678,""Remove non-native focus ring from tabbrowser tabs"",""trivial""";;;
"349356,""Correctly detect PPC as PocketPC (not only PowerPC)"",""trivial""";;;
"534528,""Need to package msgAsyncPrompter.js after bug 338549"",""trivial""";;;
"507371,""useless null check of hashBuf in ssl3_ComputeECDHKeyHash"",""trivial""";;;
"507374,""useless null check of dbkey.data in DeleteDBCertEntry"",""trivial""";;;
"507376,""useless null check of global_salt in nsslowkey_GetPWCheckEntry"",""trivial""";;;
"507377,""useless null check of params in nsc_parameter_gen"",""trivial""";;;
"431737,""Mala napaka v slovenskem prevodu"",""trivial""";;;
"328293,""Save all, detach all and delete all are supurfluous for one attachment"",""trivial""";;;
"538753,""Port |Bug 508861 - [electrolysis] Build/ship the C++ runtime with MSVC/jemalloc| to comm-central. (SeaMonkey packaging fix only)"",""trivial""";;;
"486772,""Linked text for feedback does not specify that feedback is for the article"",""trivial""";;;
"552191,""Rename """"TikiWiki account"""" to """"Firefox Support account"""" on live chat migration page"",""trivial""";;;
"543744,""Add calendar name to event tooltip information"",""trivial""";;;
"443826,""When double clicking small separator bar between tabs and web page a new tab opens."",""trivial""";;;
"548210,""Port |Bug 509319 - Enable FIPS throws uncaught exception in toggleFIPS| to comm-central"",""trivial""";;;
"545133,""Remove MOZ_VALGRIND from comm-central"",""trivial""";;;
"545594,""Port |Bug 495224 - Builds involving symlinks in the source dir fail to find config/config.mk| to comm-central"",""trivial""";;;
"543296,""Port |Bug 422986 -- make -j2 -f client.mk profiledbuild fails| to comm-central"",""trivial""";;;
"540209,""Kill MsgReload"",""trivial""";;;
"541803,""[pa-IN] SEC_ERROR_REVOKED_CERTIFICATE message has typo"",""trivial""";;;
"424520,""Non-native tab bar background"",""trivial""";;;
"553178,""Use event.target instead of event.originalTarget in _getDragTargetTab, since tabs aren't anonymous anymore"",""trivial""";;;
"392737,""Event dialog: No 'save and close' function in the new event file menu"",""trivial""";;;
"553927,""DocumentViewerImpl::PageHide shouldn't use NS_ERROR for a valid case"",""trivial""";;;
"553946,""remove stale 'l' variable"",""trivial""";;;
"479439,""toolbarbutton-icon shouldn't have a margin if the toolbarbutton doesn't have a label"",""trivial""";;;
"349987,""Strict warning: Expected color but found 'null'. (in editCategory.xul)"",""trivial""";;;
"553964,""Port |Bug 550468 - Fix support for Pango font engine on Qt platform| to comm-central"",""trivial""";;;
"539365,""Lightweight themes text-shadow exists on print-preview screen"",""trivial""";;;
"554001,""Remove superfluous -moz-border-colors usage"",""trivial""";;;
"555172,""misleading German translation of """"rebuild index"""""",""trivial""";;;
"543382,""Port |Bug 467862 - Build system should support building both a static and a shared library from the same Makefile| to comm-central"",""trivial""";;;
"509533,""Remove obsolete """"MOZ_WIDGET_TOOLKIT =/!= mac"""" checks, in comm-central"",""trivial""";;;
"521679,""Fix NSS build warnings: """"format not a string literal and no format arguments"""""",""trivial""";;;
"555185,""[eo] """"anstatŭe"""" - tajperaro en Preferoj → Folioj / typo at Preferoj → Folioj"",""trivial""";;;
"541053,""[eo] SEC_ERROR_REVOKED_CERTIFICATE message has typo"",""trivial""";;;
"545055,""Port |Bug 460913 - Installer shouldn't copy xulrunner files into Firefox install directory| to comm-central"",""trivial""";;;
"454562,""clean up onEnterPrintPreview, onExitPrintPreview and related code"",""trivial""";;;
"414843,""""""print.use_native_print_dialog"""" preferences is pointless"",""trivial""";;;
"556064,""Remove some ancient style rules from messageHeader.css"",""trivial""";;;
"496236,""[Tracking] Resync' configure.in between c-1.9.1 and m-1.9.1"",""trivial""";;;
"521428,""Port |Bug 518124 - Package content_canvas.xpt| to comm-central (apps)"",""trivial""";;;
"552439,""[FIX]FF/TB do not respect .gtkrc for password characters"",""trivial""";;;
"556482,""Remove dead onDestroy method"",""trivial""";;;
"545313,""Port |Bug 480967 - Don't leak MSYS paths into makefiles| to comm-central"",""trivial""";;;
"297759,""""""No chrome package registered for chrome://..."""" in Error Console"",""trivial""";;;
"425765,""Menu option """"organize bookmarks"""" has bad czech translate."",""trivial""";;;
"554809,""The drop indicator is not centered when dragging tabs along the tab bar"",""trivial""";;;
"552509,""Wrong error message, mistyped """"version"""" reported in place of french accent used"",""trivial""";;;
"520729,""last loaded title attribute retained during private browsing"",""trivial""";;;
"554950,""Whitespace resync' c-c .../locales/Makefile.in with bug 496196"",""trivial""";;;
"558199,""Unused variables in Search.pm"",""trivial""";;;
"542291,""Port |Bug 363485 - Build break in JavaXPCOM when building with MSYS| to comm-central"",""trivial""";;;
"521382,""Port |Bug 508421 - move res/ stuff into toolkit.jar| to comm-central (apps), SeaMonkey part"",""trivial""";;;
"542283,""Port |Bug 494826 - Compile SQLite with SQLITE_DEBUG defined| to comm-central"",""trivial""";;;
"558643,""Remove unused toolbox-top class"",""trivial""";;;
"556409,""Port |Bug 496809 - Define @BIN_SUFFIX@ for removed-files.in| to SeaMonkey"",""trivial""";;;
"525762,""Alt+Tab sometimes causes the menubar to unhide briefly"",""trivial""";;;
"555687,""OBJ_SCOPE(obj) is unused in TraceRecorder::setProp"",""trivial""";;;
"545707,""Software update reports transfer speed in bytes per second"",""trivial""";;;
"510135,""Don't need to decode policy OID in CERTPolicyInfo"",""trivial""";;;
"560161,""Minor typo in Quicksearch help file"",""trivial""";;;
"74571,""Opening Mozilla with setting """"start with blank page"""" never turns off """"stop"""""",""trivial""";;;
"552234,""nsNPAPIPluginInstance mRunning is initialized out of order"",""trivial""";;;
"560143,""Page Info, Media tab allows to deselect/hide all columns"",""trivial""";;;
"560862,""defined(%hash) is deprecated in Perl 5.12"",""trivial""";;;
"537967,""Moving FILE_ILLEGAL_CHARACTERS from nsCRT.h to nsCRTGlue.h for frozen linkages"",""trivial""";;;
"521524,""Port |Bug 469443 - Form Manager Storage should be a JavaScript-based component| to comm-central (apps)"",""trivial""";;;
"541792,""[en-GB] SEC_ERROR_REVOKED_CERTIFICATE message has typo"",""trivial""";;;
"494152,""eliminate onnewtab and the NewTab event"",""trivial""";;;
"439307,""Unselected tab is cut off at right"",""trivial""";;;
"558069,""'Tabs on top' menu entry in View->Toolbars should be title cased"",""trivial""";;;
"541864,""tab bar is 1px larger when non-focused tabs have close buttons"",""trivial""";;;
"562704,""Typos in security/manager/chrome/pipnss/nsserrors.properties"",""trivial""";;;
"562723,""pressing the new-tab button doesn't change the icon"",""trivial""";;;
"562718,""new-tab button makes the tab bar 1px higher"",""trivial""";;;
"562811,""Reload button disappears while loading a page"",""trivial""";;;
"561709,""Change status of nsIRecyclingAllocator"",""trivial""";;;
"562464,""Remove perl script layout/mathml/mathml-css.pl"",""trivial""";;;
"561631,""Fix typo and warnings in calDavCalendar.js"",""trivial""";;;
"536463,""Fix warning: ‘virtual nsresult nsBox::GetMargin(nsMargin&)’ was hidden [...] by ‘void nsTableOuterFrame::GetMargin"",""trivial""";;;
"526423,""Build warnings about unused variables in WebGLContextValidate.cpp"",""trivial""";;;
"518904,""build warning: """"nsLayoutDebugCLH.cpp:65: warning: unused variable ‘found’"""""",""trivial""";;;
"421949,""Don't show a border when clicking the close button in information bars and sidebar"",""trivial""";;;
"563671,""anonymous new-tab button makes the tab bar 1px taller"",""trivial""";;;
"557666,""firefox 3.6.3 displays comments in AOL webmail headings"",""trivial""";;;
"481996,""""""&Dosiero"""" in main menu hides the Alt+D hotkey, change it to e.g. """"Do&siero"""""",""trivial""";;;
"549293,""Port MOZ_IPC support to comm-central"",""trivial""";;;
"536678,""Comm-central contains a MoreFilesX dependency, but is obsolete on Gecko1.9.2 and later"",""trivial""";;;
"552955,""Resync' client.py on c-1.9.1 after bug 508955 and bug 538528"",""trivial""";;;
"554939,""Copy bug 511967 .../locales/Makefile.in changes to comm-central"",""trivial""";;;
"561734,""Use do_QueryObject"",""trivial""";;;
"557042,""Port |Bug 515748 - differentiate between wince and winmo| to comm-central"",""trivial""";;;
"544172,""Port |Bug 538269 - Set HOST_AR_FLAGS when HOST_AR is set| to comm-central"",""trivial""";;;
"503037,""spare closebutton=""""true"""" attribute in inspectorOverlay.xul"",""trivial""";;;
"564280,""Quick-search filter bar background appearance is hard coded, may not work well with desktop theme"",""trivial""";;;
"560061,""Replace isAudo with isAudio"",""trivial""";;;
"563616,""warning: unused variable item in TypeInState::RemovePropFromSetList"",""trivial""";;;
"561645,""SeaMonkey part of Toolkit bug 561116"",""trivial""";;;
"562938,""Typo: """"provded"""" instead of """"provided"""""",""trivial""";;;
"564639,""""""aMethods is not defined"""" in XPIProvider.callBootstrapMethod()"",""trivial""";;;
"520745,""[xpcshell-tests] test_privatebrowsing_downloadLastDir_c.js fails when 'werror' is on"",""trivial""";;;
"494652,""Buglist headers are all centered in IE8"",""trivial""";;;
"558668,""[Mac] Remove splitter cursor overrides"",""trivial""";;;
"566772,""Remove the lib/pki1 directory from CVS"",""trivial""";;;
"564091,""change """"non-existent"""" to """"nonexistent"""" in every component"",""trivial""";;;
"566552,""Spell offset with an s especially nsHTMLEditor::AddPositioningOffet"",""trivial""";;;
"563200,""fix deprecated conversion and comparison between signed and unsigned in testplugin/nptest.cpp"",""trivial""";;;
"567681,""Tab strip doesn't remain scrolled to the end when closing a tab"",""trivial""";;;
"565514,""Access key for """"Synchronize the most recent"""" not usable in en-GB"",""trivial""";;;
"496137,""[qmo2] Top input fields are shifted when Javascript is disabled"",""trivial""";;;
"532573,""Remove old MOZILLA_1_9_1_BRANCH ifdefs from comm-central code, Calendar part"",""trivial""";;;
"569189,""Remove unneeded QIs from implementations of nsIDOMCSSRule::GetParentStyleSheet"",""trivial""";;;
"569181,""Change nsCOMPtr<nsMediaList> to nsRefPtr<nsMediaList>"",""trivial""";;;
"538747,""Port |Bug 530667 - (SQLite3.6.22) Upgrade to SQLite 3.6.22| to comm-central"",""trivial""";;;
"568995,""Update tests to use waitForClipboard"",""trivial""";;;
"553104,""Use Services.jsm in sessionstore"",""trivial""";;;
"551285,""Drop backwards compatibility for Firefox 2/3"",""trivial""";;;
"145712,""nsMsgRDFDataSource::Cleanup should not call nsIObserverService::removeObserver"",""trivial""";;;
"569935,""remove leftover from the curved identity button"",""trivial""";;;
"476332,""Bug 454108 (Hunspell upgrade) created an unused variable (corr) in extensions/spellcheck/hunspell/src/hunspell.cpp"",""trivial""";;;
"493784,""Silence hunspell warnings"",""trivial""";;;
"495937,""New Smart Folder dialog doesn't use a verb for the confirm button"",""trivial""";;;
"537221,""Duplicate access keys in mail window"",""trivial""";;;
"260911,""Hierarchy is not spelled correctly in some files (eg. heirarchy)"",""trivial""";;;
"571427,""[zh-CN][weave] Translation Error in Sync status popup (Simplified Chinese)"",""trivial""";;;
"553673,""Border and glow doesn't fade to hovered state on toolbar button hover, only background"",""trivial""";;;
"571713,""Remove dead variable """"messages"""" from archiving code (BatchMessageMover)"",""trivial""";;;
"412638,""Spellcheck incorrectly flags properly spelled words and not misspelled ones"",""trivial""";;;
"426485,""Spell checker declares the word """"analyses"""" misspelled."",""trivial""";;;
"443029,""Some important words missing from spell checker (transgender, intersex)"",""trivial""";;;
"495349,""Type in the term """"Darfur"""" anywhere on Firefox and it comes up with red dots as if it is spelled wrong.  It is not."",""trivial""";;;
"480295,""Thunderbird spell checker wrongly thinks mementoes should be spelled """"momentoes""""."",""trivial""";;;
"570981,""Remove URLBarSetURI's aValid parameter"",""trivial""";;;
"571772,""Use MENUBAR_CAN_AUTOHIDE instead of XP_WIN"",""trivial""";;;
"398348,""Spell check language selection uses check marks instead of radio buttons"",""trivial""";;;
"541172,""(patch) add support to plugincheck page to detect Y! BrowserPlus version"",""trivial""";;;
"564374,""sec_pkcs12_decoder_safe_bag_update is forward declared after its implementation"",""trivial""";;;
"225740,""utilityOverlay.js needs cleaning"",""trivial""";;;
"573366,""another Misalignment in --help command line"",""trivial""";;;
"574559,""s/""""What Firefox""""/""""Which Firefox"""" on /questions/new"",""trivial""";;;
"67219,""Disable filters menu item when no accounts are set up"",""trivial""";;;
"320884,""search/filter by size doesn't mention unit of Size (which is KB)"",""trivial""";;;
"564713,""warning: comparison between signed and unsigned integer expressions in mozTXTToHTMLConv"",""trivial""";;;
"564712,""warning: comparison between signed and unsigned integer expressions in nsDirIndexParser::ParseFormat"",""trivial""";;;
"575109,""Don't unnecessarily inherit from nsISupports (vtable bloat)"",""trivial""";;;
"575454,""Extra whitespace makes link look bad on index.cgi"",""trivial""";;;
"575994,""""""fullscr-toggler"""" shouldn't be a toolbar"",""trivial""";;;
"576551,""Broken link to Mercurial repository in build instructions"",""trivial""";;;
"576585,""Mispelled word (apartment should be replaced by department)."",""trivial""";;;
"181046,""trim unnecessary bytes from standard request headers."",""trivial""";;;
"576196,""please update maxversion for the nightlies"",""trivial""";;;
