"Bug ID,""Summary"",""Severity""";
"16542,""[PP]Keyboard input does not work"",""blocker""";
"13856,""[pp] some characters not working for type-in"",""blocker""";
"14493,""[blocker] [PP] can't backspace in url bar"",""blocker""";
"13404,""[blocker] gfx text fields passing **** to server"",""blocker""";
"14271,""[beta] Period key mapped to forward-delete"",""blocker""";
"14602,""[blocker] nsEditor::IsEditable broken"",""blocker""";
"17689,""[DOGFOOD][BLOCKER] Crash with gfx text controls"",""blocker""";
"29790,""URL only works once"",""blocker""";
"65610,""File | Edit Page fails"",""blocker""";
"17490,""[DOGFOOD]Saving a file in editor causes file corruption"",""blocker""";
"17887,""[M11 BLOCKER] Editor: Enter/Return key doesn't insert carraige return"",""blocker""";
"13251,""gfx text fields are not accepting input"",""blocker""";
"15743,""[dogfood] can't edit in bugzilla form field"",""blocker""";
"18002,""[M11 BLOCKER][DOGFOOD] Editor stops accepting key input if word exceeds line length"",""blocker""";
"18006,""[M11 BLOCKER] [DOGFOOD] Can't set focus in empty GFX textareas"",""blocker""";
"25259,""[Regression]Cannot enter text in Composer"",""blocker""";
"37898,""Can't type in Composer/IMCompose/MessageCompose"",""blocker""";
"67408,""can't insert newlines into text form"",""blocker""";
"14473,""[blocker] Ctrl-A(Selectl all) freezes window"",""blocker""";
"14611,""[BLOCKER] Can't select non-text nodes such as HR, IMG, and table elements"",""blocker""";
"8303,""BLOCKER: cannot insert cursor!"",""blocker""";
"10698,""[BLOCKER] Infinitely repeating text causes hang"",""blocker""";
"14430,""[blocker] IsEmptyNode misbehaving on <HR>  (was: Making italic clobbers <HR>)"",""blocker""";
"16434,""[dogfood] can't unselect objects"",""blocker""";
"16523,""[blocker]nsTextEditRules::DidDoAction returns NS_ERROR_FAILURE for actions not performed by rules system"",""blocker""";
"67044,""Can't type in Composer or bring up MsgCompose"",""blocker""";
"18039,""[M11 Blocker] [CRASH] after selecting list types"",""blocker""";
"68994,""urlbar and other dialog text fields can't be selected/clicked in"",""blocker""";
"16486,""[DOGFOOD] Keyboard shortcuts for Copy and Paste are broken"",""blocker""";
"6896,""[BLOCKER] Windows editor interpres the '.' key as a forward delete"",""blocker""";
"16285,""Crash on doing Ctrl-C ( twice ) in editor"",""blocker""";
"60761,""composer fully non funtional"",""blocker""";
"45477,""can't insert any html objects in composer"",""blocker""";
"44116,""Everything disabled in editor after typing"",""blocker""";
"11983,""[BLOCKER] editor shortcut keys get dispatched twice"",""blocker""";
"26967,""Cannot Exit from Editor"",""blocker""";
"29757,""Crash when clicking in any text-entry area"",""blocker""";
"41323,""crash on launch with ENDER_LITE enabled"",""blocker""";
"8712,""[BLOCKER] nsCOMPtr being used incorrectly in editor/base/InsertTextTxn.cpp"",""blocker""";
"12489,""Editor is full of static constructors"",""blocker""";
"28683,""Opening a remote location via Open Location doesn't work if loading into Composer"",""blocker""";
"34479,""spellchecker doesn't launch"",""blocker""";
"41511,""multiple keys with same name in EditorOverlay.dtd"",""blocker""";
"42210,""Dialogs open extremely large and buttons are not accessible"",""blocker""";
"6258,""(feature) Selection mouse clicks needs to be implemented"",""blocker""";
"43045,""Bold, italicized, and underline does not work"",""blocker""";
"51890,""Can't open or save in Mac Composer"",""blocker""";
"26404,""editor keybinding file fire command conflict with ALT+Num pad key"",""blocker""";
"41088,""unable to type in Composer window"",""blocker""";
"41214,""Cannot enter text into Composer (win95)"",""blocker""";
"80272,""copy in the editfields fails to copy contents"",""blocker""";
"9153,""PinSelectionInPRE() breaks Ender TextFields/TextAreas"",""blocker""";
"18938,""[DOGFOOD][REGRESSION][BLOCKER][PP] Apprunner freeze when msgCompose call nsIEditor::BeginningOfDocument"",""blocker""";
"27959,""delete and backspace key broken in editor"",""blocker""";
"41075,""delete at end of text node deletes wrong character"",""blocker""";
"16965,""[DOGFOOD] Vertical scrollbar missing from text fields"",""blocker""";
"52483,""image dialogue gets stuck in loop with user"",""blocker""";
"28396,""can't-type-spaces-in-plain-text-fields"",""blocker""";
"5870,""Crash Closing Editor after typing text"",""blocker""";
"6339,""Blocker: crash closing editor window after typing text"",""blocker""";
"8317,""SMOKETEST: Crash after Closing Editor after changing text"",""blocker""";
"48474,""Unnecessary commands firing in plain text mail compose, editor"",""blocker""";
"95243,""Crash when typing in body of mail compose window [@ nsEditor::BeginUpdateViewBatch]"",""blocker""";
"80274,""Mozilla makes Windows change keyboard mapping (ignoring substitutes?)"",""blocker""";
"73239,""image insert loading large blank page"",""blocker""";
"73072,""Spellchecker fix"",""blocker""";
"81677,""Composer commands remain disabled after going to source mode and back"",""blocker""";
"87346,""spellchecker and find/replace doesn't launch on 6/21 build."",""blocker""";
"90228,""Signtool not picking up hidden (dot) files when performing signing"",""blocker""";
"98041,""[xlib] Need port of GTK+ fix for image tiling asserts"",""blocker""";
"89784,""xlib 0.9.2 will not display to m64(8+24bit)/Expert3D/Creator3D framebuffers because of visuals/depths"",""blocker""";
"92447,""PREF: """"general.config.filename"""" is not read after profile migration from 4.x"",""blocker""";
"96911,""app crash when bringing up composition window (for both new or reply to msgs) -- gcc -O2"",""blocker""";
"92322,""Default plug-in not supported in Mac OS X"",""blocker""";
"95721,""Add GTK+/Xlib support for for getting actual string height (GetDimensions)"",""blocker""";
"96907,""nsSound::PlaySound commented out for carbon"",""blocker""";
"101965,""NSS forte 6 build contains workshop 4 and 5 objects"",""blocker""";
"103548,""Unicode chars in chrome properties must be four digits"",""blocker""";
"76291,""(ftp: or file:) url spews many blank browser windows"",""blocker""";
"91857,""javascript append element image display problem"",""blocker""";
"104769,""[regression] Some JS created windows become invisible zombies (it's complicated, see description)"",""blocker""";
"102652,""nsPluginsDirUnix.cpp breaks Qt/Xlib build (any build without GTK?)"",""blocker""";
"103281,""storage size of `kLDAPExtraThreadFuncs' isn't known"",""blocker""";
"104225,""form field text appears outside form field"",""blocker""";
"22526,""[FIX]Enter in text input submits form only if there is exactly one text input"",""blocker""";
"73477,""animated images crash after leaving a page"",""blocker""";
"107514,""Regression in the support of Symbol fonts"",""blocker""";
"107994,""crash on launch with new profile"",""blocker""";
"108592,""Filepicker horked / Can't add attachements to message"",""blocker""";
"75564,""crash granting privileges on same origin file-read test"",""blocker""";
"107627,""Flash page loading flash image out of place"",""blocker""";
"82647,""IRIX/gcc build core dumps in nsinstall"",""blocker""";
"95150,""PK11_DeleteTokenCertAndKey does not delete key"",""blocker""";
"47498,""OnDataAvailable() is never called again if data is not read from the Stream"",""blocker""";
"106749,""Auto-detector can not be selected"",""blocker""";
"95614,""parser crashes related to uninitialized iterators - Trunk [@ nsSharedBufferList::Position::Distance]"",""blocker""";
"110493,""NSS 3.3.2 build fails with undefined RSA_PrivateKey symbols (HP, Sun)"",""blocker""";
"110479,""Scrollwheel crashes on any page"",""blocker""";
"106070,""Shockwave Director not loading on Mac os X using NS6.1"",""blocker""";
"112215,""Embedding aps (mfcembed & TestGtkEmbed) crashing on intitial page loading"",""blocker""";
"92497,""intermittant core dumps on Redhat 7.1"",""blocker""";
"110498,""3.3.2 certutil coredumps at Creating CA Cert"",""blocker""";
"47712,""full page plugins don't work by file extension"",""blocker""";
"113175,""[Xlib] Xlib toolkit bustage"",""blocker""";
"75388,""Open Web Location 2x or Open File 2x or submit insecure form 2x or install XPI = Trunk crash [@ nsImageBoxFrame::OnStartContainer]"",""blocker""";
"113213,""Recent printing changes break QT port"",""blocker""";
"101528,""[PATCH] linux-m68k compilation and gcc-3 fixes"",""blocker""";
"103569,""Signed scripts crashing on Win 2K and XP"",""blocker""";
"111450,""Need a port of the new print dialog to BeOS"",""blocker""";
"114716,""Page crashes clicking on qt movie"",""blocker""";
"114808,""Adobe Acrobat Reader no longer works as plug-in"",""blocker""";
"114675,""Tinderbox crashes"",""blocker""";
"108389,""crash in nsXULElement::~nsXULElement()";" about 50% when creating new profile."",""blocker"""
"115719,""PK11_ListCerts returns empty server cert list"",""blocker""";
"115791,""Text selection in main browser window not highlighted"",""blocker""";
"115957,""crash in CERT_NewTempCertificate"",""blocker""";
"116240,""infinite loop in nsCSSRendering::DrawCompositeSide"",""blocker""";
"95135,""DSA private key storage/retrieval not working for certain public key values"",""blocker""";
"116163,""Crash during web server GAT"",""blocker""";
"114858,""[Xlib] Xlib toolkit broken because timer gets created before nsAppShell is initalised"",""blocker""";
"119068,""crashes on start-up before reaching profile mgr."",""blocker""";
"116305,""Crash with LDAP SSL in web server GAT"",""blocker""";
"99286,""Unable to set cookies"",""blocker""";
"120041,""page load tests timing out on four pages as of ~10pm 01/14 (win2k/linux)"",""blocker""";
"120343,""Several languages on Unicode pages rendering with unwanted squares"",""blocker""";
"13676,""va_args type violation in js/src/jsapi.c"",""blocker""";
"20076,""function objects that aren't top-level are incorrectly shared"",""blocker""";
"55624,""JS negative property caching inherently busted"",""blocker""";
"41126,""JS_SetPrototype needs to update the object's """"map"""" (scope) too"",""blocker""";
"74883,""JSDHashTableOps.initEntry patch now crashes @ chrome reg."",""blocker""";
"26241,""Crash in JS when running table regression tests"",""blocker""";
"31666,""crash on commercial tree tip startup"",""blocker""";
"44426,""Mozilla segfaults in JS_NewStringCopyZ on startup on OpenBSD."",""blocker""";
"58946,""try { } catch(e) { e undefined here }"",""blocker""";
"30427,""mozilla dumps core"",""blocker""";
"71610,""Crash in JS_GetFunctionObject() on startup"",""blocker""";
"92134,""Sun Workshop 6 Update 2 _FCS_ fails to build due """"jscpucfg"""" error"",""blocker""";
"74707,""crash in Math.min()"",""blocker""";
"74962,""Crash in js_GC when closing mail compose window"",""blocker""";
"115360,""fips tests: pk12util failures in backwardcompatibility tests"",""blocker""";
"120337,""crash on """"print"""" in print dialog [@DocumentViewerImpl::Print]"",""blocker""";
"117472,""[Xlib] Crash in HandleQueueXtProc()"",""blocker""";
"122398,""all tinderboxes hang, QA fails all platforms"",""blocker""";
"119147,""[FIX]make fails: `aChromeURL' undeclared in mozilla/gfx/src/qt/nsDeviceContextSpecQT.cpp, line 193"",""blocker""";
"121327,""[BeOS] Hang when attempting to connect to website"",""blocker""";
"107926,""browser won't accept keyboard input after starting with mailnews+browser"",""blocker""";
"110145,""Using the mouse wheel crashes when there's no target content - Trunk [@ nsEventStateManager::DoWheelScroll]"",""blocker""";
"120911,""Crash while printing due lousy error checking"",""blocker""";
"90518,""distributed stress test broken"",""blocker""";
"116709,""Bad include breaks build on case-sensitive Mac filesystems"",""blocker""";
"125102,""Need to update Mac project file for the renamed files"",""blocker""";
"125800,""""""there was a problem printing. no printer could be found"",""blocker""";
"115858,""Cannot remove a background image"",""blocker""";
"110190,""Mac: can't type in plugins (no keyboard events)"",""blocker""";
"123791,""Installing Shockwave crashes Mozilla"",""blocker""";
"117522,""gfx/src/nsCompressedCharMap.cpp doesn't build: too many Ls in nsCompressedCharMap.h"",""blocker""";
"127785,""BSDI doesn't have semaphore.h"",""blocker""";
"128120,""Printing fails after first invocation"",""blocker""";
"84647,""PAC: jorrit.tyberghein@uz.kuleuven.ac.be's file"",""blocker""";
"132067,""Charset encoding crashing/hanging app/os [@ nsAString::BeginReading]"",""blocker""";
"126897,""OSF 4.0d needs '#define explicit Explicit' before X11/XKBlib.h"",""blocker""";
"115738,""build fails with current cvs, parse error in nsMathMLFrame.h"",""blocker""";
"133428,""Page layout just went up...."",""blocker""";
"123296,""signtool doesn't like certutil object signing certificates"",""blocker""";
"116136,""cannot use Anti-Alaising Bitmap font with ISO-10646 font"",""blocker""";
"131876,""Message says install PSM";" PSM is supposed to be in this build"",""blocker"""
"115954,""CERTCertListNode nickname field is empty after PK11_ListCerts"",""blocker""";
"132844,""Transformed docs lack the DOCTYPE, detect the MathML namespace"",""blocker""";
"124668,""Trunk M099 crash in [@ nsXULTooltipListener::CheckOutlinerBodyMove] switching panels in Help rapidly."",""blocker""";
"135119,""Networking-related compilation errors in ptio.c"",""blocker""";
"136253,""Rainbow accelerator certificates are not visible"",""blocker""";
"52092,""SSL code doesn't compile with NSPR 4.1 headers"",""blocker""";
"122796,""Scrolling Opsys or Component is crashing mozilla - Trunk [@ handle_gdk_event]"",""blocker""";
"36531,""Double defined symbol in xpcom build"",""blocker""";
"128408,""XBL Select widgets crash in embedding apps"",""blocker""";
"106459,""Solaris build crashes on or near startup [@nsRuleList::Destroy]"",""blocker""";
